"mcchange","dist_threshold","seat_threshold","totaldeltaprof","totaldeltacs","totaldeltawelfare"
-0.02,750,40,68084.0608601948,-396823.327672259,-328739.266812064
-0.01,750,40,201334.741570275,-202601.512200407,-1266.77063013237
0.01,750,40,479693.607776615,197447.537531051,677141.145307667
0.02,750,40,625071.123560186,403687.431360042,1028758.55492023
0.03,750,40,774773.759110704,614362.862224426,1389136.62133513
0.04,750,40,928953.774950161,829706.730159058,1758660.50510922
0.05,750,40,1087768.88035056,1049963.72195523,2137732.60230579
0.06,750,40,1251382.8665264,1275390.9244392,2526773.7909656
0.07,750,40,1419966.03608381,1506258.41377573,2926224.44985954
0.08,750,40,1593694.33374726,1742849.83977843,3336544.17352568
0.09,750,40,1772751.89457344,1985463.13652245,3758215.03109589
0.1,750,40,1957328.88447572,2234411.20971975,4191740.09419547
-0.1,760,40,-872260.425390247,-1834768.65274648,-2707029.07813673
-0.09,760,40,-765886.457257673,-1664821.57737455,-2430708.03463222
-0.08,760,40,-656535.573765967,-1492361.82628353,-2148897.4000495
-0.07,760,40,-544102.711764188,-1317256.1364127,-1861358.84817689
-0.06,760,40,-428494.724409831,-1139360.47604433,-1567855.20045416
-0.05,760,40,-309578.736496709,-958531.665980363,-1268110.40247707
-0.04,760,40,-187256.414081209,-774610.010645838,-961866.424727047
-0.03,760,40,-61410.7513251582,-587431.086009378,-648841.837334535
-0.02,760,40,68084.0608601948,-396823.327672259,-328739.266812064
-0.01,760,40,201334.741570275,-202601.512200407,-1266.77063013237
0.01,760,40,479693.607776615,197447.537531051,677141.145307667
0.02,760,40,625071.123560186,403687.431360042,1028758.55492023
0.03,760,40,774773.759110704,614362.862224426,1389136.62133513
0.04,760,40,928953.774950161,829706.730159058,1758660.50510922
0.05,760,40,1087768.88035056,1049963.72195523,2137732.60230579
0.06,760,40,1251382.8665264,1275390.9244392,2526773.7909656
0.07,760,40,1419966.03608381,1506258.41377573,2926224.44985954
0.08,760,40,1593694.33374726,1742849.83977843,3336544.17352568
0.09,760,40,1772751.89457344,1985463.13652245,3758215.03109589
0.1,760,40,1957328.88447572,2234411.20971975,4191740.09419547
-0.1,770,40,-872260.425390247,-1834768.65274648,-2707029.07813673
-0.09,770,40,-765886.457257673,-1664821.57737455,-2430708.03463222
-0.08,770,40,-656535.573765967,-1492361.82628353,-2148897.4000495
-0.07,770,40,-544102.711764188,-1317256.1364127,-1861358.84817689
-0.06,770,40,-428494.724409831,-1139360.47604433,-1567855.20045416
-0.05,770,40,-309578.736496709,-958531.665980363,-1268110.40247707
-0.04,770,40,-187256.414081209,-774610.010645838,-961866.424727047
-0.03,770,40,-61410.7513251582,-587431.086009378,-648841.837334535
-0.02,770,40,68084.0608601948,-396823.327672259,-328739.266812064
-0.01,770,40,201334.741570275,-202601.512200407,-1266.77063013237
0.01,770,40,479693.607776615,197447.537531051,677141.145307667
0.02,770,40,625071.123560186,403687.431360042,1028758.55492023
0.03,770,40,774773.759110704,614362.862224426,1389136.62133513
0.04,770,40,928953.774950161,829706.730159058,1758660.50510922
0.05,770,40,1087768.88035056,1049963.72195523,2137732.60230579
0.06,770,40,1251382.8665264,1275390.9244392,2526773.7909656
0.07,770,40,1419966.03608381,1506258.41377573,2926224.44985954
0.08,770,40,1593694.33374726,1742849.83977843,3336544.17352568
0.09,770,40,1772751.89457344,1985463.13652245,3758215.03109589
0.1,770,40,1957328.88447572,2234411.20971975,4191740.09419547
-0.1,780,40,-872260.425390247,-1834768.65274648,-2707029.07813673
-0.09,780,40,-765886.457257673,-1664821.57737455,-2430708.03463222
-0.08,780,40,-656535.573765967,-1492361.82628353,-2148897.4000495
-0.07,780,40,-544102.711764188,-1317256.1364127,-1861358.84817689
-0.06,780,40,-428494.724409831,-1139360.47604433,-1567855.20045416
-0.05,780,40,-309578.736496709,-958531.665980363,-1268110.40247707
-0.04,780,40,-187256.414081209,-774610.010645838,-961866.424727047
-0.03,780,40,-61410.7513251582,-587431.086009378,-648841.837334535
-0.02,780,40,68084.0608601948,-396823.327672259,-328739.266812064
-0.01,780,40,201334.741570275,-202601.512200407,-1266.77063013237
0.01,780,40,479693.607776615,197447.537531051,677141.145307667
0.02,780,40,625071.123560186,403687.431360042,1028758.55492023
0.03,780,40,774773.759110704,614362.862224426,1389136.62133513
0.04,780,40,928953.774950161,829706.730159058,1758660.50510922
0.05,780,40,1087768.88035056,1049963.72195523,2137732.60230579
0.06,780,40,1251382.8665264,1275390.9244392,2526773.7909656
0.07,780,40,1419966.03608381,1506258.41377573,2926224.44985954
0.08,780,40,1593694.33374726,1742849.83977843,3336544.17352568
0.09,780,40,1772751.89457344,1985463.13652245,3758215.03109589
0.1,780,40,1957328.88447572,2234411.20971975,4191740.09419547
-0.1,790,40,-872260.425390247,-1834768.65274648,-2707029.07813673
-0.09,790,40,-765886.457257673,-1664821.57737455,-2430708.03463222
-0.08,790,40,-656535.573765967,-1492361.82628353,-2148897.4000495
-0.07,790,40,-544102.711764188,-1317256.1364127,-1861358.84817689
-0.06,790,40,-428494.724409831,-1139360.47604433,-1567855.20045416
-0.05,790,40,-309578.736496709,-958531.665980363,-1268110.40247707
-0.04,790,40,-187256.414081209,-774610.010645838,-961866.424727047
-0.03,790,40,-61410.7513251582,-587431.086009378,-648841.837334535
-0.02,790,40,68084.0608601948,-396823.327672259,-328739.266812064
-0.01,790,40,201334.741570275,-202601.512200407,-1266.77063013237
0.01,790,40,479693.607776615,197447.537531051,677141.145307667
0.02,790,40,625071.123560186,403687.431360042,1028758.55492023
0.03,790,40,774773.759110704,614362.862224426,1389136.62133513
0.04,790,40,928953.774950161,829706.730159058,1758660.50510922
0.05,790,40,1087768.88035056,1049963.72195523,2137732.60230579
0.06,790,40,1251382.8665264,1275390.9244392,2526773.7909656
0.07,790,40,1419966.03608381,1506258.41377573,2926224.44985954
0.08,790,40,1593694.33374726,1742849.83977843,3336544.17352568
0.09,790,40,1772751.89457344,1985463.13652245,3758215.03109589
0.1,790,40,1957328.88447572,2234411.20971975,4191740.09419547
-0.1,800,40,-872260.425390247,-1834768.65274648,-2707029.07813673
-0.09,800,40,-765886.457257673,-1664821.57737455,-2430708.03463222
-0.08,800,40,-656535.573765967,-1492361.82628353,-2148897.4000495
-0.07,800,40,-544102.711764188,-1317256.1364127,-1861358.84817689
-0.06,800,40,-428494.724409831,-1139360.47604433,-1567855.20045416
-0.05,800,40,-309578.736496709,-958531.665980363,-1268110.40247707
-0.04,800,40,-187256.414081209,-774610.010645838,-961866.424727047
-0.03,800,40,-61410.7513251582,-587431.086009378,-648841.837334535
-0.02,800,40,68084.0608601948,-396823.327672259,-328739.266812064
-0.01,800,40,201334.741570275,-202601.512200407,-1266.77063013237
0.01,800,40,479693.607776615,197447.537531051,677141.145307667
0.02,800,40,625071.123560186,403687.431360042,1028758.55492023
0.03,800,40,774773.759110704,614362.862224426,1389136.62133513
0.04,800,40,928953.774950161,829706.730159058,1758660.50510922
0.05,800,40,1087768.88035056,1049963.72195523,2137732.60230579
0.06,800,40,1251382.8665264,1275390.9244392,2526773.7909656
0.07,800,40,1419966.03608381,1506258.41377573,2926224.44985954
0.08,800,40,1593694.33374726,1742849.83977843,3336544.17352568
0.09,800,40,1772751.89457344,1985463.13652245,3758215.03109589
0.1,800,40,1957328.88447572,2234411.20971975,4191740.09419547
-0.1,400,45,-335081.831321266,-923994.251858594,-1259076.08317986
-0.09,400,45,-277869.106873843,-836831.308100239,-1114700.41497408
-0.08,400,45,-219682.075850877,-748792.166104846,-968474.241955722
-0.07,400,45,-160501.795124674,-659850.42972365,-820352.224848324
-0.06,400,45,-100318.679876181,-569976.679158697,-670295.359034878
-0.05,400,45,-39088.5991976478,-479148.362794837,-518236.961992485
-0.04,400,45,23194.369410847,-387333.210838529,-364138.841427682
-0.03,400,45,86551.5437590387,-294501.495931871,-207949.952172833
-0.02,400,45,151005.875034806,-200622.900501373,-49617.0254665669
-0.01,400,45,216564.10236829,-105663.405107786,110900.697260503
0.01,400,45,351138.078231273,87620.6120108897,438758.690242162
0.02,400,45,420192.402690925,186014.645526265,606207.04821719
0.03,400,45,490456.56298225,285623.984399092,776080.547381342
0.04,400,45,561955.297890096,386485.496318931,948440.794209027
0.05,400,45,634713.596284929,488637.187475093,1123350.78376002
0.06,400,45,708757.199860199,592118.291365879,1300875.49122608
0.07,400,45,784112.600183559,696969.287777576,1481081.88796113
0.08,400,45,860806.518898457,803231.928879361,1664038.44777782
0.09,400,45,938866.423847105,910949.289064029,1849815.71291113
0.1,400,45,1018320.73370756,1020165.86792485,2038486.60163241
-0.1,410,45,-258402.524996112,-1010582.44949266,-1268984.97448878
-0.09,410,45,-196403.328716282,-915936.86891236,-1112340.19762864
-0.08,410,45,-133405.542392061,-820394.10940233,-953799.651794391
-0.07,410,45,-69390.1130245978,-723927.641058196,-793317.754082794
-0.06,410,45,-4347.34554849507,-626507.909630236,-630855.255178731
-0.05,410,45,61767.0015667553,-528112.228351826,-466345.22678507
-0.04,410,45,128958.961821188,-428708.191574655,-299749.229753468
-0.03,410,45,197249.964403263,-328265.935379159,-131015.970975896
-0.02,410,45,266663.072259132,-226755.004919665,39908.067339467
-0.01,410,45,337205.136657992,-124141.242770579,213063.893887413
0.01,410,45,481822.418574193,84517.6585767993,566340.077150992
0.02,410,45,555936.438213685,190632.589141964,746569.027355648
0.03,410,45,631285.80655639,297985.315951683,929271.122508073
0.04,410,45,707885.03350369,406615.278086993,1114500.31159068
0.05,410,45,785779.365324992,516555.835386669,1302335.20071166
0.06,410,45,864984.84771247,627848.720890382,1492833.56860285
0.07,410,45,945528.087469819,740534.558137076,1686062.64560689
0.08,410,45,1027435.92187197,854655.243796725,1882091.1656687
0.09,410,45,1110735.93478958,970253.997514971,2080989.93230455
0.1,410,45,1195456.66132739,1087375.4648939,2282832.12622129
-0.1,420,45,-258402.524996112,-1010582.44949266,-1268984.97448878
-0.09,420,45,-196403.328716282,-915936.86891236,-1112340.19762864
-0.08,420,45,-133405.542392061,-820394.10940233,-953799.651794391
-0.07,420,45,-69390.1130245978,-723927.641058196,-793317.754082794
-0.06,420,45,-4347.34554849507,-626507.909630236,-630855.255178731
-0.05,420,45,61767.0015667553,-528112.228351826,-466345.22678507
-0.04,420,45,128958.961821188,-428708.191574655,-299749.229753468
-0.03,420,45,197249.964403263,-328265.935379159,-131015.970975896
-0.02,420,45,266663.072259132,-226755.004919665,39908.067339467
-0.01,420,45,337205.136657992,-124141.242770579,213063.893887413
0.01,420,45,481822.418574193,84517.6585767993,566340.077150992
0.02,420,45,555936.438213685,190632.589141964,746569.027355648
0.03,420,45,631285.80655639,297985.315951683,929271.122508073
0.04,420,45,707885.03350369,406615.278086993,1114500.31159068
0.05,420,45,785779.365324992,516555.835386669,1302335.20071166
0.06,420,45,864984.84771247,627848.720890382,1492833.56860285
0.07,420,45,945528.087469819,740534.558137076,1686062.64560689
0.08,420,45,1027435.92187197,854655.243796725,1882091.1656687
0.09,420,45,1110735.93478958,970253.997514971,2080989.93230455
0.1,420,45,1195456.66132739,1087375.4648939,2282832.12622129
-0.1,430,45,-258402.524996112,-1010582.44949266,-1268984.97448878
-0.09,430,45,-196403.328716282,-915936.86891236,-1112340.19762864
-0.08,430,45,-133405.542392061,-820394.10940233,-953799.651794391
-0.07,430,45,-69390.1130245978,-723927.641058196,-793317.754082794
-0.06,430,45,-4347.34554849507,-626507.909630236,-630855.255178731
-0.05,430,45,61767.0015667553,-528112.228351826,-466345.22678507
-0.04,430,45,128958.961821188,-428708.191574655,-299749.229753468
-0.03,430,45,197249.964403263,-328265.935379159,-131015.970975896
-0.02,430,45,266663.072259132,-226755.004919665,39908.067339467
-0.01,430,45,337205.136657992,-124141.242770579,213063.893887413
0.01,430,45,481822.418574193,84517.6585767993,566340.077150992
0.02,430,45,555936.438213685,190632.589141964,746569.027355648
0.03,430,45,631285.80655639,297985.315951683,929271.122508073
0.04,430,45,707885.03350369,406615.278086993,1114500.31159068
0.05,430,45,785779.365324992,516555.835386669,1302335.20071166
0.06,430,45,864984.84771247,627848.720890382,1492833.56860285
0.07,430,45,945528.087469819,740534.558137076,1686062.64560689
0.08,430,45,1027435.92187197,854655.243796725,1882091.1656687
0.09,430,45,1110735.93478958,970253.997514971,2080989.93230455
0.1,430,45,1195456.66132739,1087375.4648939,2282832.12622129
-0.1,440,45,-236243.426002461,-1023389.22046824,-1259632.6464707
-0.09,440,45,-173452.581272588,-927538.127979423,-1100990.70925201
-0.08,440,45,-109654.999719112,-830782.391998284,-940437.391717395
-0.07,440,45,-44831.4847656314,-733095.279958325,-777926.764723957
-0.06,440,45,21027.8049575805,-634447.029742694,-613419.224785113
-0.05,440,45,87967.2600636382,-534814.741388514,-446847.481324876
-0.04,440,45,155993.065966344,-434165.790595276,-278172.724628933
-0.03,440,45,225126.806652435,-332470.089205647,-107343.282553212
-0.02,440,45,295391.70280562,-229696.952418167,65694.7503874536
-0.01,440,45,366794.76642745,-125811.986998079,240982.779429371
0.01,440,45,513162.33781052,85417.2850566455,598579.622867165
0.02,440,45,588165.98464715,192831.885203113,780997.869850262
0.03,440,45,664414.865137529,301494.283118926,965909.148256455
0.04,440,45,741923.665759208,411444.185096608,1153367.85085582
0.05,440,45,820737.812708026,522715.224915838,1343453.03762386
0.06,440,45,900873.535015717,635349.416443817,1536222.95145953
0.07,440,45,982357.626302991,749387.671094208,1731745.2973972
0.08,440,45,1065217.14254428,864872.18271418,1930089.32525845
0.09,440,45,1149479.80962977,981846.469898604,2131326.27952838
0.1,440,45,1235174.38432387,1100355.48981638,2335529.87414025
-0.1,450,45,-236243.426002461,-1023389.22046824,-1259632.6464707
-0.09,450,45,-173452.581272588,-927538.127979423,-1100990.70925201
-0.08,450,45,-109654.999719112,-830782.391998284,-940437.391717395
-0.07,450,45,-44831.4847656314,-733095.279958325,-777926.764723957
-0.06,450,45,21027.8049575805,-634447.029742694,-613419.224785113
-0.05,450,45,87967.2600636382,-534814.741388514,-446847.481324876
-0.04,450,45,155993.065966344,-434165.790595276,-278172.724628933
-0.03,450,45,225126.806652435,-332470.089205647,-107343.282553212
-0.02,450,45,295391.70280562,-229696.952418167,65694.7503874536
-0.01,450,45,366794.76642745,-125811.986998079,240982.779429371
0.01,450,45,513162.33781052,85417.2850566455,598579.622867165
0.02,450,45,588165.98464715,192831.885203113,780997.869850262
0.03,450,45,664414.865137529,301494.283118926,965909.148256455
0.04,450,45,741923.665759208,411444.185096608,1153367.85085582
0.05,450,45,820737.812708026,522715.224915838,1343453.03762386
0.06,450,45,900873.535015717,635349.416443817,1536222.95145953
0.07,450,45,982357.626302991,749387.671094208,1731745.2973972
0.08,450,45,1065217.14254428,864872.18271418,1930089.32525845
0.09,450,45,1149479.80962977,981846.469898604,2131326.27952838
0.1,450,45,1235174.38432387,1100355.48981638,2335529.87414025
-0.1,460,45,-236243.426002461,-1023389.22046824,-1259632.6464707
-0.09,460,45,-173452.581272588,-927538.127979423,-1100990.70925201
-0.08,460,45,-109654.999719112,-830782.391998284,-940437.391717395
-0.07,460,45,-44831.4847656314,-733095.279958325,-777926.764723957
-0.06,460,45,21027.8049575805,-634447.029742694,-613419.224785113
-0.05,460,45,87967.2600636382,-534814.741388514,-446847.481324876
-0.04,460,45,155993.065966344,-434165.790595276,-278172.724628933
-0.03,460,45,225126.806652435,-332470.089205647,-107343.282553212
-0.02,460,45,295391.70280562,-229696.952418167,65694.7503874536
-0.01,460,45,366794.76642745,-125811.986998079,240982.779429371
0.01,460,45,513162.33781052,85417.2850566455,598579.622867165
0.02,460,45,588165.98464715,192831.885203113,780997.869850262
0.03,460,45,664414.865137529,301494.283118926,965909.148256455
0.04,460,45,741923.665759208,411444.185096608,1153367.85085582
0.05,460,45,820737.812708026,522715.224915838,1343453.03762386
0.06,460,45,900873.535015717,635349.416443817,1536222.95145953
0.07,460,45,982357.626302991,749387.671094208,1731745.2973972
0.08,460,45,1065217.14254428,864872.18271418,1930089.32525845
0.09,460,45,1149479.80962977,981846.469898604,2131326.27952838
0.1,460,45,1235174.38432387,1100355.48981638,2335529.87414025
-0.1,470,45,-196127.634105488,-1027820.03977517,-1223947.67388066
-0.09,470,45,-133246.66516635,-931819.120118497,-1065065.78528485
-0.08,470,45,-69358.9111951821,-834913.519317287,-904272.430512469
-0.07,470,45,-4445.1755940651,-737076.504781498,-741521.680375563
-0.06,470,45,61504.3830282811,-638278.314370716,-576773.931342434
-0.05,470,45,128534.155306498,-538496.048098495,-409961.892791997
-0.04,470,45,196650.326675928,-437697.081640746,-241046.754964819
-0.03,470,45,265874.48114487,-335851.326816544,-69976.8456716746
-0.02,470,45,336229.839418595,-232928.098800827,103301.740617769
-0.01,470,45,407723.413520205,-128893.004335224,278830.409184981
0.01,470,45,554272.15102684,82636.6393568765,636908.790383717
0.02,470,45,629366.453550409,190201.482142486,819567.935692895
0.03,470,45,705706.038173278,299014.160609284,1004720.19878256
0.04,470,45,783305.591394623,409114.381073462,1192419.97246809
0.05,470,45,862210.539431827,520535.777338381,1382746.31677021
0.06,470,45,942437.111338279,633320.363294929,1575757.47463321
0.07,470,45,1024012.10075628,747509.050380474,1771521.15113675
0.08,470,45,1106962.56368186,863144.032465896,1970106.59614776
0.09,470,45,1191316.22602688,980268.82816979,2171585.05419667
